sAMAccountName,firstName,lastName,displayName,groups,userPrincipalName,password,ou,description
Reinhold.Cherinka,Reinhold,Cherinka,Reinhold Cherinka,BulkUsers,Reinhold.Cherinka@cloudoperations.com,Welcome3939,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Leon.Servieres,Leon,Servieres,Leon Servieres,BulkUsers,Leon.Servieres@cloudoperations.com,Welcome3940,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
IEEE.Schapire,IEEE,Schapire,IEEE Schapire,BulkUsers,IEEE.Schapire@cloudoperations.com,Welcome3941,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Elzbieta.Esteva,Elzbieta,Esteva,Elzbieta Esteva,BulkUsers,Elzbieta.Esteva@cloudoperations.com,Welcome3942,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Maya.Plump,Maya,Plump,Maya Plump,BulkUsers,Maya.Plump@cloudoperations.com,Welcome3943,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Takahito.Maierhofer,Takahito,Maierhofer,Takahito Maierhofer,BulkUsers,Takahito.Maierhofer@cloudoperations.com,Welcome3944,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Yuguang.Hooghiemstra,Yuguang,Hooghiemstra,Yuguang Hooghiemstra,BulkUsers,Yuguang.Hooghiemstra@cloudoperations.com,Welcome3945,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Atilio.Sgarro,Atilio,Sgarro,Atilio Sgarro,BulkUsers,Atilio.Sgarro@cloudoperations.com,Welcome3946,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Gal.Nishimukai,Gal,Nishimukai,Gal Nishimukai,BulkUsers,Gal.Nishimukai@cloudoperations.com,Welcome3947,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Xiaocheng.Hanratty,Xiaocheng,Hanratty,Xiaocheng Hanratty,BulkUsers,Xiaocheng.Hanratty@cloudoperations.com,Welcome3948,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Fai.Perna,Fai,Perna,Fai Perna,BulkUsers,Fai.Perna@cloudoperations.com,Welcome3949,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Palash.Kusakabe,Palash,Kusakabe,Palash Kusakabe,BulkUsers,Palash.Kusakabe@cloudoperations.com,Welcome3950,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Mooi.Genther,Mooi,Genther,Mooi Genther,BulkUsers,Mooi.Genther@cloudoperations.com,Welcome3951,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Saeed.Schlegelmilch,Saeed,Schlegelmilch,Saeed Schlegelmilch,BulkUsers,Saeed.Schlegelmilch@cloudoperations.com,Welcome3952,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Gully.Kobuchi,Gully,Kobuchi,Gully Kobuchi,BulkUsers,Gully.Kobuchi@cloudoperations.com,Welcome3953,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Junsik.Schwartzbauer,Junsik,Schwartzbauer,Junsik Schwartzbauer,BulkUsers,Junsik.Schwartzbauer@cloudoperations.com,Welcome3954,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shem.Munck,Shem,Munck,Shem Munck,BulkUsers,Shem.Munck@cloudoperations.com,Welcome3955,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Arvind.Kusakabe,Arvind,Kusakabe,Arvind Kusakabe,BulkUsers,Arvind.Kusakabe@cloudoperations.com,Welcome3956,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Angus.Chelton,Angus,Chelton,Angus Chelton,BulkUsers,Angus.Chelton@cloudoperations.com,Welcome3957,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shugo.Dahlbom,Shugo,Dahlbom,Shugo Dahlbom,BulkUsers,Shugo.Dahlbom@cloudoperations.com,Welcome3958,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Danae.Apsitis,Danae,Apsitis,Danae Apsitis,BulkUsers,Danae.Apsitis@cloudoperations.com,Welcome3959,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Nechama.Hettesheimer,Nechama,Hettesheimer,Nechama Hettesheimer,BulkUsers,Nechama.Hettesheimer@cloudoperations.com,Welcome3960,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Munir.Hempstead,Munir,Hempstead,Munir Hempstead,BulkUsers,Munir.Hempstead@cloudoperations.com,Welcome3961,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Maris.Ghelli,Maris,Ghelli,Maris Ghelli,BulkUsers,Maris.Ghelli@cloudoperations.com,Welcome3962,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Aimee.Brookner,Aimee,Brookner,Aimee Brookner,BulkUsers,Aimee.Brookner@cloudoperations.com,Welcome3963,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Harjit.Raoux,Harjit,Raoux,Harjit Raoux,BulkUsers,Harjit.Raoux@cloudoperations.com,Welcome3964,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Phuoc.Skogmar,Phuoc,Skogmar,Phuoc Skogmar,BulkUsers,Phuoc.Skogmar@cloudoperations.com,Welcome3965,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Boguslaw.Cooman,Boguslaw,Cooman,Boguslaw Cooman,BulkUsers,Boguslaw.Cooman@cloudoperations.com,Welcome3966,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Ymte.Pettis,Ymte,Pettis,Ymte Pettis,BulkUsers,Ymte.Pettis@cloudoperations.com,Welcome3967,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Selwyn.Unni,Selwyn,Unni,Selwyn Unni,BulkUsers,Selwyn.Unni@cloudoperations.com,Welcome3968,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Jianwen.Chandrasekhar,Jianwen,Chandrasekhar,Jianwen Chandrasekhar,BulkUsers,Jianwen.Chandrasekhar@cloudoperations.com,Welcome3969,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Howell.Passafiume,Howell,Passafiume,Howell Passafiume,BulkUsers,Howell.Passafiume@cloudoperations.com,Welcome3970,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Felicidad.Janetzko,Felicidad,Janetzko,Felicidad Janetzko,BulkUsers,Felicidad.Janetzko@cloudoperations.com,Welcome3971,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Seongbin.Walston,Seongbin,Walston,Seongbin Walston,BulkUsers,Seongbin.Walston@cloudoperations.com,Welcome3972,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Adel.Reeker,Adel,Reeker,Adel Reeker,BulkUsers,Adel.Reeker@cloudoperations.com,Welcome3973,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Youjian.Perin,Youjian,Perin,Youjian Perin,BulkUsers,Youjian.Perin@cloudoperations.com,Welcome3974,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Jamaludin.Peternell,Jamaludin,Peternell,Jamaludin Peternell,BulkUsers,Jamaludin.Peternell@cloudoperations.com,Welcome3975,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Bedir.Peac,Bedir,Peac,Bedir Peac,BulkUsers,Bedir.Peac@cloudoperations.com,Welcome3976,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
JiYoung.Conti,JiYoung,Conti,JiYoung Conti,BulkUsers,JiYoung.Conti@cloudoperations.com,Welcome3977,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Mayuko.Bardell,Mayuko,Bardell,Mayuko Bardell,BulkUsers,Mayuko.Bardell@cloudoperations.com,Welcome3978,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Turgut.Highland,Turgut,Highland,Turgut Highland,BulkUsers,Turgut.Highland@cloudoperations.com,Welcome3979,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Mohammad.Baalen,Mohammad,Baalen,Mohammad Baalen,BulkUsers,Mohammad.Baalen@cloudoperations.com,Welcome3980,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Tetsushi.Stavenow,Tetsushi,Stavenow,Tetsushi Stavenow,BulkUsers,Tetsushi.Stavenow@cloudoperations.com,Welcome3981,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Marsja.Vieri,Marsja,Vieri,Marsja Vieri,BulkUsers,Marsja.Vieri@cloudoperations.com,Welcome3982,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Sarita.Siepmann,Sarita,Siepmann,Sarita Siepmann,BulkUsers,Sarita.Siepmann@cloudoperations.com,Welcome3983,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Yongmao.Denis,Yongmao,Denis,Yongmao Denis,BulkUsers,Yongmao.Denis@cloudoperations.com,Welcome3984,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Slavian.Guerreiro,Slavian,Guerreiro,Slavian Guerreiro,BulkUsers,Slavian.Guerreiro@cloudoperations.com,Welcome3985,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Geraldo.Ramsey,Geraldo,Ramsey,Geraldo Ramsey,BulkUsers,Geraldo.Ramsey@cloudoperations.com,Welcome3986,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Huican.Fujisaki,Huican,Fujisaki,Huican Fujisaki,BulkUsers,Huican.Fujisaki@cloudoperations.com,Welcome3987,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Yongqiao.Compeau,Yongqiao,Compeau,Yongqiao Compeau,BulkUsers,Yongqiao.Compeau@cloudoperations.com,Welcome3988,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Hitomi.Hebert,Hitomi,Hebert,Hitomi Hebert,BulkUsers,Hitomi.Hebert@cloudoperations.com,Welcome3989,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Deborah.Schapiro,Deborah,Schapiro,Deborah Schapiro,BulkUsers,Deborah.Schapiro@cloudoperations.com,Welcome3990,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Adel.Brobst,Adel,Brobst,Adel Brobst,BulkUsers,Adel.Brobst@cloudoperations.com,Welcome3991,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Ulises.Kenevan,Ulises,Kenevan,Ulises Kenevan,BulkUsers,Ulises.Kenevan@cloudoperations.com,Welcome3992,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Troy.Marciano,Troy,Marciano,Troy Marciano,BulkUsers,Troy.Marciano@cloudoperations.com,Welcome3993,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Tesuro.Remmele,Tesuro,Remmele,Tesuro Remmele,BulkUsers,Tesuro.Remmele@cloudoperations.com,Welcome3994,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Premsyl.Delgrossi,Premsyl,Delgrossi,Premsyl Delgrossi,BulkUsers,Premsyl.Delgrossi@cloudoperations.com,Welcome3995,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Adib.Pews,Adib,Pews,Adib Pews,BulkUsers,Adib.Pews@cloudoperations.com,Welcome3996,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Angus.Hainaut,Angus,Hainaut,Angus Hainaut,BulkUsers,Angus.Hainaut@cloudoperations.com,Welcome3997,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Changho.Fujisaki,Changho,Fujisaki,Changho Fujisaki,BulkUsers,Changho.Fujisaki@cloudoperations.com,Welcome3998,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Florian.Crouzet,Florian,Crouzet,Florian Crouzet,BulkUsers,Florian.Crouzet@cloudoperations.com,Welcome3999,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Falguni.Engberts,Falguni,Engberts,Falguni Engberts,BulkUsers,Falguni.Engberts@cloudoperations.com,Welcome4000,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Mohammad.Wynblatt,Mohammad,Wynblatt,Mohammad Wynblatt,BulkUsers,Mohammad.Wynblatt@cloudoperations.com,Welcome4001,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
JiYoung.Greibach,JiYoung,Greibach,JiYoung Greibach,BulkUsers,JiYoung.Greibach@cloudoperations.com,Welcome4002,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Masato.Karner,Masato,Karner,Masato Karner,BulkUsers,Masato.Karner@cloudoperations.com,Welcome4003,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Arto.Wendorf,Arto,Wendorf,Arto Wendorf,BulkUsers,Arto.Wendorf@cloudoperations.com,Welcome4004,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Vojin.Stellhorn,Vojin,Stellhorn,Vojin Stellhorn,BulkUsers,Vojin.Stellhorn@cloudoperations.com,Welcome4005,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Yucel.Perko,Yucel,Perko,Yucel Perko,BulkUsers,Yucel.Perko@cloudoperations.com,Welcome4006,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shiv.Jervis,Shiv,Jervis,Shiv Jervis,BulkUsers,Shiv.Jervis@cloudoperations.com,Welcome4007,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Ulises.Cronin,Ulises,Cronin,Ulises Cronin,BulkUsers,Ulises.Cronin@cloudoperations.com,Welcome4008,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Snehasis.Greibach,Snehasis,Greibach,Snehasis Greibach,BulkUsers,Snehasis.Greibach@cloudoperations.com,Welcome4009,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Sushant.Preusig,Sushant,Preusig,Sushant Preusig,BulkUsers,Sushant.Preusig@cloudoperations.com,Welcome4010,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Katsuo.Peris,Katsuo,Peris,Katsuo Peris,BulkUsers,Katsuo.Peris@cloudoperations.com,Welcome4011,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Yishai.Hanratty,Yishai,Hanratty,Yishai Hanratty,BulkUsers,Yishai.Hanratty@cloudoperations.com,Welcome4012,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Ghassan.Lindenbaum,Ghassan,Lindenbaum,Ghassan Lindenbaum,BulkUsers,Ghassan.Lindenbaum@cloudoperations.com,Welcome4013,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Adas.Rassart,Adas,Rassart,Adas Rassart,BulkUsers,Adas.Rassart@cloudoperations.com,Welcome4014,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Manibrata.Picaronny,Manibrata,Picaronny,Manibrata Picaronny,BulkUsers,Manibrata.Picaronny@cloudoperations.com,Welcome4015,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shimshon.Alencar,Shimshon,Alencar,Shimshon Alencar,BulkUsers,Shimshon.Alencar@cloudoperations.com,Welcome4016,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Candido.Pavlopoulou,Candido,Pavlopoulou,Candido Pavlopoulou,BulkUsers,Candido.Pavlopoulou@cloudoperations.com,Welcome4017,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Mohammad.Erva,Mohammad,Erva,Mohammad Erva,BulkUsers,Mohammad.Erva@cloudoperations.com,Welcome4018,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Xinyu.Fargier,Xinyu,Fargier,Xinyu Fargier,BulkUsers,Xinyu.Fargier@cloudoperations.com,Welcome4019,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Maik.Zaiane,Maik,Zaiane,Maik Zaiane,BulkUsers,Maik.Zaiane@cloudoperations.com,Welcome4020,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Golgen.Langford,Golgen,Langford,Golgen Langford,BulkUsers,Golgen.Langford@cloudoperations.com,Welcome4021,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Fun.Luca,Fun,Luca,Fun Luca,BulkUsers,Fun.Luca@cloudoperations.com,Welcome4022,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Heather.Oxman,Heather,Oxman,Heather Oxman,BulkUsers,Heather.Oxman@cloudoperations.com,Welcome4023,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Naftali.Lukaszewicz,Naftali,Lukaszewicz,Naftali Lukaszewicz,BulkUsers,Naftali.Lukaszewicz@cloudoperations.com,Welcome4024,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Stevo.Takanami,Stevo,Takanami,Stevo Takanami,BulkUsers,Stevo.Takanami@cloudoperations.com,Welcome4025,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Luerbio.Fontan,Luerbio,Fontan,Luerbio Fontan,BulkUsers,Luerbio.Fontan@cloudoperations.com,Welcome4026,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Manohar.Gladwell,Manohar,Gladwell,Manohar Gladwell,BulkUsers,Manohar.Gladwell@cloudoperations.com,Welcome4027,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Itzchak.Sury,Itzchak,Sury,Itzchak Sury,BulkUsers,Itzchak.Sury@cloudoperations.com,Welcome4028,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Doohun.Luders,Doohun,Luders,Doohun Luders,BulkUsers,Doohun.Luders@cloudoperations.com,Welcome4029,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Guadalupe.Hiroyama,Guadalupe,Hiroyama,Guadalupe Hiroyama,BulkUsers,Guadalupe.Hiroyama@cloudoperations.com,Welcome4030,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Joydip.Bashian,Joydip,Bashian,Joydip Bashian,BulkUsers,Joydip.Bashian@cloudoperations.com,Welcome4031,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Mikhail.Sadowsky,Mikhail,Sadowsky,Mikhail Sadowsky,BulkUsers,Mikhail.Sadowsky@cloudoperations.com,Welcome4032,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Emran.Erdmenger,Emran,Erdmenger,Emran Erdmenger,BulkUsers,Emran.Erdmenger@cloudoperations.com,Welcome4033,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Aloys.Seghrouchni,Aloys,Seghrouchni,Aloys Seghrouchni,BulkUsers,Aloys.Seghrouchni@cloudoperations.com,Welcome4034,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Tua.Gadepally,Tua,Gadepally,Tua Gadepally,BulkUsers,Tua.Gadepally@cloudoperations.com,Welcome4035,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Bogdan.Schaad,Bogdan,Schaad,Bogdan Schaad,BulkUsers,Bogdan.Schaad@cloudoperations.com,Welcome4036,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Parviz.Hutter,Parviz,Hutter,Parviz Hutter,BulkUsers,Parviz.Hutter@cloudoperations.com,Welcome4037,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Tokuyasu.Plesums,Tokuyasu,Plesums,Tokuyasu Plesums,BulkUsers,Tokuyasu.Plesums@cloudoperations.com,Welcome4038,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Ugo.Butterworth,Ugo,Butterworth,Ugo Butterworth,BulkUsers,Ugo.Butterworth@cloudoperations.com,Welcome4039,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shaz.Bahl,Shaz,Bahl,Shaz Bahl,BulkUsers,Shaz.Bahl@cloudoperations.com,Welcome4040,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Shan.DeMori,Shan,DeMori,Shan DeMori,BulkUsers,Shan.DeMori@cloudoperations.com,Welcome4041,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Valdiodio.Kleiser,Valdiodio,Kleiser,Valdiodio Kleiser,BulkUsers,Valdiodio.Kleiser@cloudoperations.com,Welcome4042,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Manohar.Dulin,Manohar,Dulin,Manohar Dulin,BulkUsers,Manohar.Dulin@cloudoperations.com,Welcome4043,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Muneo.Peltason,Muneo,Peltason,Muneo Peltason,BulkUsers,Muneo.Peltason@cloudoperations.com,Welcome4044,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Ymte.Alpin,Ymte,Alpin,Ymte Alpin,BulkUsers,Ymte.Alpin@cloudoperations.com,Welcome4045,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Elzbieta.Perin,Elzbieta,Perin,Elzbieta Perin,BulkUsers,Elzbieta.Perin@cloudoperations.com,Welcome4046,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Brewster.Slobodova,Brewster,Slobodova,Brewster Slobodova,BulkUsers,Brewster.Slobodova@cloudoperations.com,Welcome4047,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Haldon.McAlpine,Haldon,McAlpine,Haldon McAlpine,BulkUsers,Haldon.McAlpine@cloudoperations.com,Welcome4048,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Becky.Pelz,Becky,Pelz,Becky Pelz,BulkUsers,Becky.Pelz@cloudoperations.com,Welcome4049,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Duangkaew.Botman,Duangkaew,Botman,Duangkaew Botman,BulkUsers,Duangkaew.Botman@cloudoperations.com,Welcome4050,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Constantijn.Sullins,Constantijn,Sullins,Constantijn Sullins,BulkUsers,Constantijn.Sullins@cloudoperations.com,Welcome4051,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Mingdong.Shrader,Mingdong,Shrader,Mingdong Shrader,BulkUsers,Mingdong.Shrader@cloudoperations.com,Welcome4052,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Kazuhiro.Haraldson,Kazuhiro,Haraldson,Kazuhiro Haraldson,BulkUsers,Kazuhiro.Haraldson@cloudoperations.com,Welcome4053,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Babette.Borstler,Babette,Borstler,Babette Borstler,BulkUsers,Babette.Borstler@cloudoperations.com,Welcome4054,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Mircea.Falck,Mircea,Falck,Mircea Falck,BulkUsers,Mircea.Falck@cloudoperations.com,Welcome4055,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Moto.Ferriere,Moto,Ferriere,Moto Ferriere,BulkUsers,Moto.Ferriere@cloudoperations.com,Welcome4056,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Boriana.Beidas,Boriana,Beidas,Boriana Beidas,BulkUsers,Boriana.Beidas@cloudoperations.com,Welcome4057,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Huai.Kobara,Huai,Kobara,Huai Kobara,BulkUsers,Huai.Kobara@cloudoperations.com,Welcome4058,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Stella.Scallan,Stella,Scallan,Stella Scallan,BulkUsers,Stella.Scallan@cloudoperations.com,Welcome4059,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Maris.Coorg,Maris,Coorg,Maris Coorg,BulkUsers,Maris.Coorg@cloudoperations.com,Welcome4060,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
Constantino.Pell,Constantino,Pell,Constantino Pell,BulkUsers,Constantino.Pell@cloudoperations.com,Welcome4061,"OU=Users,OU=cloudoperations,DC=cloudoperations,DC=com",CMPE282 Test Users
